_id,Category,Community,Status,Target Completion Date,Area,Region,Estimated Total Budget ($),Latitude,Longitude,Raw Completion Date,Municipal Funding_Flag,Provincial Funding_Flag,Federal Funding_Flag,Other Funding_Flag
2506,Communities,Sault Ste. Marie,Complete,2024-10-21,Algoma,Northeast,20840000,46.523522,-84.343783,21-Oct,1,1,1,0
2507,Communities,Sault Ste. Marie,Complete,2024-11-18,Algoma,Northeast,3296751,46.519987,-84.317682,18-Nov,1,1,1,0
2509,Communities,Schreiber,Complete,2024-06-18,Thunder Bay,Northwest,1961722,48.812467,-87.266473,18-Jun,1,1,0,0
2510,Communities,Schreiber,Complete,2024-11-17,Thunder Bay,Northwest,147011,48.818486,-87.266818,17-Nov,1,1,1,0
2511,Communities,Schreiber,Complete,2024-05-18,Thunder Bay,Northwest,1032300,48.816161,-87.265247,18-May,1,1,0,0
2512,Communities,Scugog,Complete,2024-03-20,Durham,Central,89723,44.093636,-78.948458,20-Mar,1,1,1,0
2513,Communities,Seine River First Nations,Complete,2024-12-19,,Northwest,7500,48.766667,-92.616667,19-Dec,0,1,1,1
2514,Communities,Seine River First Nations,Complete,2024-01-20,,Northwest,30000,48.766667,-92.616667,20-Jan,0,1,1,1
2515,Communities,Seine River First Nations,Complete,2024-01-20,,Northwest,37500,48.766667,-92.616667,20-Jan,0,1,1,1
2516,Communities,Seine River First Nations,Complete,2024-12-19,,Northwest,3227,48.766667,-92.616667,19-Dec,0,1,1,1
2517,Communities,Seine River First Nations,Complete,2024-12-19,,Northwest,10500,48.766667,-92.616667,19-Dec,0,1,1,1
2519,Communities,Selwyn,Complete,2024-09-18,Peterborough,East,169185,44.464722,-78.319519,18-Sep,1,1,1,1
2520,Communities,Serpent River First Nation,Complete,2024-11-17,,Northeast,23363,46.216564,-82.413577,17-Nov,0,1,1,1
2521,Communities,Severn,Complete,2024-03-19,Simcoe,Central,406922,44.715634,-79.645101,19-Mar,1,1,1,0
2522,Communities,Shawanaga First Nation,Complete,2024-10-19,,Northeast,9000,45.513804,-80.273565,19-Oct,0,1,1,1
2523,Communities,Sheguiandah First Nation,Complete,2024-04-19,,Northeast,54983,45.869497,-81.967319,19-Apr,0,1,1,1
2524,Communities,Sheguiandah First Nation,Complete,2024-10-19,,Northeast,25500,45.869497,-81.967319,19-Oct,0,1,1,1
2525,Communities,Sheguiandah First Nation,Complete,2024-08-17,,Northeast,3766,45.869497,-81.967319,17-Aug,0,1,1,1
2526,Communities,Shelburne,Complete,2024-09-18,Dufferin,Central,177652,44.079119,-80.201173,18-Sep,1,1,1,0
2527,Communities,Shelburne,Complete,2024-08-19,Dufferin,Central,271099,44.079119,-80.201173,19-Aug,1,1,1,0
2528,Communities,Sheshegwaning First Nation,Complete,2024-03-20,,Northeast,82466,45.905573,-82.845406,20-Mar,0,1,1,1
2529,Communities,Simcoe County,Complete,2024-05-18,Simcoe,Central,75000,44.148768,-79.691293,18-May,1,1,1,0
2530,Communities,Sioux Lookout,Complete,2024-12-17,Kenora,Northwest,475500,50.099981,-91.920617,17-Dec,1,1,1,0
2531,Communities,Sioux Lookout,Complete,2024-01-18,Kenora,Northwest,2000000,50.095594,-91.921163,18-Jan,1,1,0,0
2533,Communities,Six Nations of the Grand River Territory,Complete,2024-12-17,Brant,Southwest,1583266,43.068676,-80.118179,17-Dec,0,1,1,1
2534,Communities,Six Nations of the Grand River Territory,Under construction,2023-01-01,Brant,Southwest,500000,43.072281,-80.114504,2023,0,1,1,1
2535,Communities,Six Nations of the Grand River Territory,Complete,2024-11-19,Brant,Southwest,75000,43.072086,-80.114515,19-Nov,0,1,1,1
2536,Communities,Six Nations of the Grand River Territory,Complete,2024-12-19,Brant,Southwest,37500,43.072086,-80.114515,19-Dec,0,1,1,1
2537,Communities,Six Nations of the Grand River Territory,Complete,2024-03-20,Brant,Southwest,750000,43.072086,-80.114515,20-Mar,0,1,1,1
2538,Communities,Six Nations of the Grand River Territory,Complete,2024-03-20,Brant,Southwest,38433,43.072086,-80.114515,20-Mar,0,1,1,1
2542,Communities,Smiths Falls,Complete,2024-10-18,Lanark,East,633423,44.896962,-76.007221,18-Oct,1,1,1,0
2543,Communities,Smiths Falls,Complete,2024-07-18,Lanark,East,166199,44.896962,-76.007221,18-Jul,1,1,1,0
2544,Communities,Smiths Falls,Complete,2024-12-18,Lanark,East,366975,44.892291,-76.000261,18-Dec,1,1,1,0
2545,Communities,Smiths Falls,Complete,2024-03-18,Lanark,East,216550,44.897439,-76.026548,18-Mar,1,1,1,0
2546,Communities,Smiths Falls,Complete,2024-12-19,Lanark,East,933850,44.898516,-76.020999,19-Dec,1,1,0,0
2547,Communities,Smooth Rock Falls,Complete,2024-10-17,Cochrane,Northeast,204159,49.280441,-81.630942,17-Oct,1,1,1,1
2548,Communities,Smooth Rock Falls,Complete,2024-11-18,Cochrane,Northeast,1809482,49.282428,-81.622322,18-Nov,1,1,0,0
2549,Communities,South Algonquin,Complete,2024-08-20,Nipissing,Northeast,52500,45.486076,-78.24064,20-Aug,1,1,1,0
2550,Communities,South Bruce,Complete,2024-12-17,Bruce,Southwest,365706,44.042402,-81.11898,17-Dec,1,1,1,0
2551,Communities,South Bruce,Complete,2024-12-18,Bruce,Southwest,75000,44.042402,-81.11898,18-Dec,1,1,1,0
2552,Communities,South Bruce Peninsula,Complete,2024-03-19,Bruce,Southwest,127500,44.741617,-81.133858,19-Mar,1,1,1,0
2553,Communities,South Bruce Peninsula,Complete,2024-03-19,Bruce,Southwest,118035,44.741803,-81.141133,19-Mar,1,1,1,0
2554,Communities,South Bruce Peninsula,Complete,2024-06-19,Bruce,Southwest,30000,44.733614,-81.132688,19-Jun,1,1,1,0
2555,Communities,South Dundas,Complete,2024-06-19,"Stormont, Dundas and Glengarry",East,37500,44.976785,-75.208834,19-Jun,1,1,1,0
2556,Communities,South Dundas,Complete,2024-11-19,"Stormont, Dundas and Glengarry",East,37500,44.976785,-75.208834,19-Nov,1,1,1,0
2557,Communities,South Dundas,Complete,2024-10-21,"Stormont, Dundas and Glengarry",East,341457,44.945353,-75.187027,21-Oct,1,1,1,0
2558,Communities,South Dundas,Complete,2024-09-19,"Stormont, Dundas and Glengarry",East,18750,44.976732,-75.255894,19-Sep,1,1,1,0
2559,Communities,South Dundas,Complete,2024-12-19,"Stormont, Dundas and Glengarry",East,56250,44.899179,-75.184304,19-Dec,1,1,1,0
2560,Communities,South Dundas,Complete,2024-12-20,"Stormont, Dundas and Glengarry",East,45000,44.892059,-75.186729,20-Dec,1,1,1,0
2561,Communities,South Dundas,Complete,2024-10-20,"Stormont, Dundas and Glengarry",East,270000,44.898039,-75.183079,20-Oct,1,1,1,0
2562,Communities,South Glengarry,Complete,2024-04-17,"Stormont, Dundas and Glengarry",East,160218,45.172361,-74.417561,17-Apr,1,1,1,0
2563,Communities,South Glengarry,Complete,2024-02-20,"Stormont, Dundas and Glengarry",East,93492,45.033556,-74.633375,20-Feb,1,1,1,0
2564,Communities,South Huron,Complete,2024-12-20,Huron,Southwest,984429,43.356004,-81.486229,20-Dec,1,1,1,0
2566,Communities,South Stormont,Complete,2024-03-20,"Stormont, Dundas and Glengarry",East,396330,45.029782,-74.890538,20-Mar,1,1,1,0
2567,Communities,South Stormont,Complete,2024-02-20,"Stormont, Dundas and Glengarry",East,56250,45.029782,-74.890538,20-Feb,1,1,1,0
2568,Communities,Southgate,Complete,2024-10-19,Grey,Southwest,75000,44.163893,-80.392513,19-Oct,1,1,1,0
2569,Communities,Southwest Middlesex,Complete,2024-12-19,Middlesex,Southwest,160407,42.650404,-81.75873,19-Dec,1,1,1,0
2570,Communities,Southwest Middlesex,Complete,2024-12-19,Middlesex,Southwest,22704,42.748968,-81.712352,19-Dec,1,1,1,0
2571,Communities,Southwest Middlesex,Complete,2024-12-19,Middlesex,Southwest,222874,42.815786,-81.553615,19-Dec,1,1,1,0
2572,Communities,Southwest Middlesex,Complete,2024-12-19,Middlesex,Southwest,7766,42.608798,-81.613253,19-Dec,1,1,1,0
2574,Communities,Southwold,Complete,2024-06-18,Elgin,Southwest,386984,42.794286,-81.240731,18-Jun,1,1,1,0
2575,Communities,Southwold,Complete,2024-09-18,Elgin,Southwest,1105113,42.676891,-81.241456,18-Sep,1,1,0,0
2576,Communities,Spanish,Complete,2024-07-17,Algoma,Northeast,122196,46.197611,-82.331637,17-Jul,1,1,1,0
2577,Communities,Springwater,Complete,2024-12-18,Simcoe,Central,180000,44.5769,-79.7665,18-Dec,1,1,1,0
2578,Communities,Springwater,Complete,2024-12-18,Simcoe,Central,101625,44.584792,-79.898788,18-Dec,1,1,1,0
2579,Communities,Springwater,Complete,2024-12-18,Simcoe,Central,30000,44.584792,-79.898788,18-Dec,1,1,1,0
2580,Communities,Springwater,Complete,2024-12-17,Simcoe,Central,29568,44.584792,-79.898788,17-Dec,1,1,1,0
2581,Communities,St. Catharines,Complete,2024-06-18,Niagara,Central,675000,43.155124,-79.2272,18-Jun,1,1,1,0
2582,Communities,St. Catharines,Complete,2024-07-19,Niagara,Central,847500,43.145244,-79.253055,19-Jul,1,1,1,0
2583,Communities,St. Catharines,Complete,2024-06-18,Niagara,Central,112500,43.145244,-79.253055,18-Jun,1,1,1,0
2584,Communities,St. Catharines,Complete,2024-06-18,Niagara,Central,75000,43.145244,-79.253055,18-Jun,1,1,1,0
2585,Communities,St. Catharines,Complete,2024-06-18,Niagara,Central,423750,43.15023,-79.251548,18-Jun,1,1,1,0
2586,Communities,St. Catharines,Complete,2024-06-18,Niagara,Central,375000,43.15023,-79.251548,18-Jun,1,1,1,0
2587,Communities,St. Catharines,Complete,2024-06-18,Niagara,Central,202500,43.177707,-79.223463,18-Jun,1,1,1,0
2588,Communities,St. Catharines,Complete,2024-12-18,Niagara,Central,150000,43.177707,-79.223463,18-Dec,1,1,1,0
2589,Communities,St. Catharines,Complete,2024-06-18,Niagara,Central,232500,43.177707,-79.223463,18-Jun,1,1,1,0
2590,Communities,St. Catharines,Complete,2024-06-18,Niagara,Central,232500,43.176789,-79.226999,18-Jun,1,1,1,0
2591,Communities,St. Catharines,Complete,2024-12-18,Niagara,Central,232500,43.176789,-79.226999,18-Dec,1,1,1,0
2592,Communities,St. Catharines,Complete,2024-06-18,Niagara,Central,161082,43.165381,-79.211799,18-Jun,1,1,1,0
2593,Communities,St. Charles,Complete,2024-11-17,Sudbury,Northeast,16875,46.357444,-80.41,17-Nov,1,1,1,0
2594,Communities,St. Clair,Complete,2024-12-17,Lambton,Southwest,135000,42.644105,-82.50314,17-Dec,1,1,1,0
2595,Communities,St. Clair,Complete,2024-02-19,Lambton,Southwest,150000,42.70805,-82.479891,19-Feb,1,1,1,0
2596,Communities,St. Clair,Complete,2024-02-19,Lambton,Southwest,150000,42.656217,-82.504806,19-Feb,1,1,1,0
2597,Communities,St. Clair,Complete,2024-02-19,Lambton,Southwest,93750,42.886033,-82.420163,19-Feb,1,1,1,0
2598,Communities,St. Clair,Complete,2024-04-18,Lambton,Southwest,150000,42.842673,-82.462776,18-Apr,1,1,1,0
2599,Communities,St. Clair,Complete,2024-12-18,Lambton,Southwest,675000,42.710388,-82.434337,18-Dec,1,1,1,0
2600,Communities,St. Clair,Complete,2024-12-18,Lambton,Southwest,1125000,43.160999,-81.683873,18-Dec,1,1,1,0
2601,Communities,St. Clair,Complete,2024-11-17,Lambton,Southwest,187500,42.888504,-82.454104,17-Nov,1,1,1,0
2602,Communities,St. Joseph,Complete,2024-05-18,Algoma,Northeast,75000,46.28009,-84.020203,18-May,1,1,1,0
2603,Communities,St. Joseph,Complete,2024-12-19,Algoma,Northeast,474075,46.291804,-84.024173,19-Dec,1,1,0,0
2604,Communities,St. Marys,Complete,2024-11-18,Perth,Southwest,230250,43.251093,-81.149872,18-Nov,1,1,1,0
2605,Communities,St. Marys,Complete,2024-02-20,Perth,Southwest,172500,43.251093,-81.149872,20-Feb,1,1,1,0
2606,Communities,St. Marys,Complete,2024-07-18,Perth,Southwest,52500,43.26162,-81.120858,18-Jul,1,1,1,0
2607,Communities,St. Thomas,Complete,2024-07-19,Elgin,Southwest,682231,42.776268,-81.193867,19-Jul,1,1,1,0
2608,Communities,St. Thomas,Complete,2024-09-20,Elgin,Southwest,727000,42.7875,-81.1782,20-Sep,1,1,1,0
2609,Communities,St. Thomas,Complete,2024-12-17,Elgin,Southwest,550000,42.776533,-81.201995,17-Dec,1,1,1,0
2610,Communities,St. Thomas,Complete,2024-12-17,Elgin,Southwest,900000,42.766355,-81.182709,17-Dec,1,1,1,0
2611,Communities,St. Thomas,Complete,2024-05-18,Elgin,Southwest,1428000,42.773062,-81.202737,18-May,1,1,1,0
2612,Communities,St. Thomas,Complete,2024-08-18,Elgin,Southwest,650000,42.785819,-81.201465,18-Aug,1,1,1,0
2614,Communities,Stirling-Rawdon,Complete,2024-03-18,Hastings,East,56250,44.293274,-77.556702,18-Mar,1,1,1,0
2615,Communities,Stirling-Rawdon,Complete,2024-12-18,Hastings,East,18750,44.293274,-77.556702,18-Dec,1,1,1,0
2616,Communities,"Stormont, Dundas and Glengarry",Complete,2024-10-17,"Stormont, Dundas and Glengarry",East,75000,45.178139,-75.11125,17-Oct,1,1,1,0
2617,Communities,Stratford,Complete,2024-01-18,Perth,Southwest,97500,43.3697,-81.003791,18-Jan,1,1,1,0
2618,Communities,Stratford,Complete,2024-08-18,Perth,Southwest,1800000,43.370153,-80.982211,18-Aug,1,1,1,0
2619,Communities,Strathroy-Caradoc,Complete,2024-05-18,Middlesex,Southwest,360250,42.962047,-81.627839,18-May,1,1,1,1
2620,Communities,Strathroy-Caradoc,Complete,2024-06-19,Middlesex,Southwest,700000,42.950478,-81.624375,19-Jun,1,1,1,1
2621,Communities,Strathroy-Caradoc,Complete,2024-09-18,Middlesex,Southwest,270159,42.953411,-81.613847,18-Sep,1,1,1,1
2622,Communities,Strathroy-Caradoc,Complete,2024-08-17,Middlesex,Southwest,75000,42.903128,-81.473789,17-Aug,1,1,1,0
2623,Communities,Sudbury,Complete,2024-05-19,Sudbury,Northeast,6375,47.68214,-81.712571,19-May,1,1,1,0
2624,Communities,Sudbury,Complete,2024-12-18,Sudbury,Northeast,27000,47.676417,-81.716797,18-Dec,1,1,1,0
2625,Communities,Sudbury,Complete,2024-02-20,Sudbury,Northeast,8625,47.676417,-81.716797,20-Feb,1,1,1,0
2626,Communities,Sudbury,Complete,2024-12-18,Sudbury,Northeast,22500,47.676482,-81.718582,18-Dec,1,1,1,0
2627,Communities,Sudbury,Complete,2024-12-18,Sudbury,Northeast,7500,47.67449,-81.723429,18-Dec,1,1,1,0
2628,Communities,Sudbury,Complete,2024-10-19,Sudbury,Northeast,894096,47.675096,-81.723429,19-Oct,1,1,0,0
2629,Communities,Sundridge,Complete,2024-06-18,Parry Sound,Northeast,134691,45.837792,-79.063642,18-Jun,1,1,1,0
2630,Communities,Tay,Complete,2024-10-18,Simcoe,Central,1483335,44.74766,-79.762221,18-Oct,1,1,0,0
2631,Communities,Tay,Complete,2024-12-18,Simcoe,Central,669888,44.748,-79.8166,18-Dec,1,1,1,1
2632,Communities,Tay,Complete,2024-06-18,Simcoe,Central,221679,44.7661,-79.8188,18-Jun,1,1,1,0
2633,Communities,Taykwa Tagamou Nation,Complete,2024-08-20,,Northeast,1500,49.003946,-80.833896,20-Aug,0,1,1,1
2634,Communities,Tecumseh,Complete,2024-03-20,Essex,Southwest,1678368,42.3261,-82.8941,20-Mar,1,1,1,0
2635,Communities,Tecumseh,Complete,2024-12-18,Essex,Southwest,806149,42.3262,-82.8941,18-Dec,1,1,0,0
2636,Communities,Tehkummah,Complete,2024-12-17,Manitoulin,Northeast,75912,45.55826518,-82.01106836,17-Dec,1,1,1,0
2637,Communities,Temagami,Complete,2024-12-18,Nipissing,Northeast,68470,47.064496,-79.790938,18-Dec,1,1,1,0
2638,Communities,Temagami,Complete,2024-12-18,Nipissing,Northeast,23880,47.064496,-79.790938,18-Dec,1,1,1,0
2639,Communities,Temagami,Complete,2024-10-19,Nipissing,Northeast,44959,47.064496,-79.790938,19-Oct,1,1,1,0
2640,Communities,Temagami,Complete,2024-07-19,Nipissing,Northeast,26250,46.980668,-80.068974,19-Jul,0,1,1,1
2641,Communities,Temagami,Complete,2024-12-18,Nipissing,Northeast,10125,46.973793,-80.07008,18-Dec,0,1,1,1
2642,Communities,Temagami,Complete,2024-12-18,Nipissing,Northeast,2250,46.97403,-80.075998,18-Dec,0,1,1,1
2643,Communities,Temagami,Complete,2024-03-20,Nipissing,Northeast,24750,46.980494,-80.075998,20-Mar,0,1,1,1
2644,Communities,Temagami,Complete,2024-09-19,Nipissing,Northeast,16164,46.980494,-80.063993,19-Sep,0,1,1,1
2645,Communities,Temiskaming Shores,Complete,2024-06-18,Timiskaming,Northeast,516423,47.506981,-79.683912,18-Jun,1,1,1,0
2646,Communities,Terrace Bay,Complete,2024-11-19,Thunder Bay,Northwest,249152,48.782077,-87.104102,19-Nov,1,1,1,1
2647,Communities,Terrace Bay,Complete,2024-12-18,Thunder Bay,Northwest,1805307,48.781813,-87.09833,18-Dec,1,1,0,0
2649,Communities,Thames Centre,Complete,2024-08-18,Middlesex,Southwest,180000,42.974528,-81.031533,18-Aug,1,1,1,0
2650,Communities,Thames Centre,Complete,2024-09-22,Middlesex,Southwest,75000,42.973241,-81.04843,22-Sep,1,1,1,0
2651,Communities,Thames Centre,Complete,2024-09-23,Middlesex,Southwest,49800,42.973241,-81.04843,23-Sep,1,1,1,0
2652,Communities,The Blue Mountains,Complete,2024-05-20,Grey,Southwest,242114,44.545882,-80.461631,20-May,1,1,1,0
2653,Communities,The Blue Mountains,Complete,2024-05-18,Grey,Southwest,303488,44.526888,-80.293131,18-May,1,1,1,0
2654,Communities,The Blue Mountains,Complete,2024-05-18,Grey,Southwest,293780,44.554941,-80.441845,18-May,1,1,1,0
2655,Communities,The Blue Mountains,Complete,2024-05-18,Grey,Southwest,120000,44.569216,-80.458423,18-May,1,1,1,0
2656,Communities,The Blue Mountains,Complete,2024-05-18,Grey,Southwest,150000,44.554941,-80.441845,18-May,1,1,1,0
2657,Communities,The Blue Mountains,Complete,2024-11-18,Grey,Southwest,135000,44.556404,-80.453902,18-Nov,1,1,1,0
2658,Communities,The Blue Mountains,Complete,2024-11-18,Grey,Southwest,98711,44.560969,-80.443648,18-Nov,1,1,1,0
2659,Communities,The Nation,Complete,2024-03-19,Prescott and Russell,East,645753,45.34609,-75.261284,19-Mar,1,1,1,0
2660,Communities,The North Shore,Under construction,2023-01-01,Algoma,Northeast,584250,46.217499,-82.517139,2023,1,1,1,0
2661,Communities,The North Shore,Complete,2024-12-18,Algoma,Northeast,324121,46.194677,-82.725726,18-Dec,1,1,0,0
2662,Communities,Thessalon,Complete,2024-09-19,Algoma,Northeast,75000,46.253494,-83.557782,19-Sep,1,1,1,0
2663,Communities,Thessalon,Complete,2024-12-18,Algoma,Northeast,90000,46.262955,-83.55164,18-Dec,1,1,1,0
2664,Communities,Thessalon,Complete,2024-12-19,Algoma,Northeast,67109,46.261462,-83.550617,19-Dec,1,1,1,0
2665,Communities,Thessalon,Complete,2024-11-19,Algoma,Northeast,1294941,46.257215,-83.562079,19-Nov,1,1,0,0
2666,Communities,Thessalon First Nation,Complete,2024-09-17,Algoma,Northeast,9188,46.182346,-82.901442,17-Sep,0,1,1,1
2667,Communities,Thessalon First Nation,Complete,2024-09-20,Algoma,Northeast,52316,46.182346,-82.901442,20-Sep,0,1,1,1
2668,Communities,Thornloe,Complete,2024-10-19,Timiskaming,Northeast,15000,47.436552,-80.354086,19-Oct,1,1,1,0
2669,Communities,Thorold,Complete,2024-01-20,Niagara,Central,810094,43.123609,-79.19893,20-Jan,1,1,1,0
2670,Communities,Thunder Bay,Complete,2024-10-17,Thunder Bay,Northwest,75000,48.480694,-89.258942,17-Oct,1,1,1,0
2671,Communities,Thunder Bay,Complete,2024-10-18,Thunder Bay,Northwest,90480,48.453392,-89.274031,18-Oct,1,1,1,0
2672,Communities,Thunder Bay,Complete,2024-10-17,Thunder Bay,Northwest,303750,48.433131,-89.250703,17-Oct,1,1,1,0
2673,Communities,Thunder Bay,Complete,2024-10-18,Thunder Bay,Northwest,37500,48.359161,-89.295022,18-Oct,1,1,1,0
2674,Communities,Thunder Bay,Complete,2024-06-18,Thunder Bay,Northwest,18750,48.386897,-89.289911,18-Jun,1,1,1,0
2675,Communities,Thunder Bay,Complete,2024-10-17,Thunder Bay,Northwest,114375,48.453458,-89.216883,17-Oct,1,1,1,0
2676,Communities,Thunder Bay,Complete,2024-10-17,Thunder Bay,Northwest,37500,48.448003,-89.211314,17-Oct,1,1,1,0
2677,Communities,Thunder Bay,Complete,2024-06-18,Thunder Bay,Northwest,91600,48.453692,-89.233756,18-Jun,1,1,1,0
2678,Communities,Thunder Bay,Complete,2024-12-19,Thunder Bay,Northwest,27000,48.453889,-89.227689,19-Dec,1,1,1,1
2679,Communities,Thunder Bay,Complete,2024-10-18,Thunder Bay,Northwest,300000,48.364986,-89.308908,18-Oct,1,1,1,0
2680,Communities,Thunder Bay,Complete,2024-12-20,Thunder Bay,Northwest,320789,48.418128,-89.235242,20-Dec,1,1,1,0
2681,Communities,Thunder Bay,Complete,2024-12-20,Thunder Bay,Northwest,1068750,48.388278,-89.272944,20-Dec,1,1,1,0
2682,Communities,Thunder Bay,Complete,2024-12-18,Thunder Bay,Northwest,121909,48.433131,-89.250703,18-Dec,1,1,1,0
2683,Communities,Thunder Bay,Complete,2024-10-17,Thunder Bay,Northwest,75000,48.402431,-89.252711,17-Oct,1,1,1,0
2684,Communities,Thunder Bay,Complete,2024-06-18,Thunder Bay,Northwest,716000,48.387925,-89.289572,18-Jun,1,1,1,1
2685,Communities,Thunder Bay,Complete,2024-10-17,Thunder Bay,Northwest,187500,48.385606,-89.289581,17-Oct,1,1,1,0
2686,Communities,Thunder Bay,Complete,2024-10-17,Thunder Bay,Northwest,187500,48.395094,-89.291875,17-Oct,1,1,1,0
2687,Communities,Thunder Bay,Complete,2024-06-18,Thunder Bay,Northwest,60206,48.329892,-89.206447,18-Jun,1,1,1,0
2688,Communities,Thunder Bay,Complete,2024-12-19,Thunder Bay,Northwest,112500,48.415686,-89.350197,19-Dec,1,1,1,0
2689,Communities,Thunder Bay,Complete,2024-12-18,Thunder Bay,Northwest,120331,48.3816,-89.2478,18-Dec,1,1,1,0
2690,Communities,Thunder Bay,Complete,2024-12-18,Thunder Bay,Northwest,37650,48.420289,-89.236356,18-Dec,1,1,1,0
2691,Communities,Thunder Bay,Complete,2024-07-21,Thunder Bay,Northwest,112500,48.433583,-89.374436,21-Jul,1,1,1,0
2692,Communities,Thunder Bay,Complete,2024-10-17,Thunder Bay,Northwest,581250,48.388197,-89.248936,17-Oct,1,1,1,0
2693,Communities,Thunder Bay,Complete,2024-10-17,Thunder Bay,Northwest,417768,48.429108,-89.228772,17-Oct,1,1,1,0
2694,Communities,Thunder Bay,Complete,2024-10-17,Thunder Bay,Northwest,75000,48.420289,-89.236356,17-Oct,1,1,1,0
2695,Communities,Thunder Bay,Complete,2024-10-18,Thunder Bay,Northwest,86836,48.380069,-89.259456,18-Oct,1,1,1,0
2696,Communities,Thunder Bay,Complete,2024-10-17,Thunder Bay,Northwest,541200,48.392019,-89.246883,17-Oct,1,1,1,0
2697,Communities,Thunder Bay,Complete,2024-10-17,Thunder Bay,Northwest,131411,48.376711,-89.258011,17-Oct,1,1,1,0
