_id,Category,Status,Estimated Total Budget ($),Municipal Funding,Provincial Funding,Federal Funding,Other Funding,Latitude,Longitude,Target_Year
63,Education,Complete,87465000,0,1,1,1,44.226158,-76.48569,2025
64,Education,Complete,32100000,0,1,1,1,44.222576,-76.528369,2025
65,Education,Complete,0,0,1,1,1,43.38986,-80.4048,2025
66,Education,Complete,21000000,0,1,0,1,43.00856,-81.2635,2025
67,Education,Complete,0,0,0,1,1,43.008221,-81.262477,2025
68,Education,Complete,0,0,0,1,1,43.008903,-81.261123,2025
69,Education,Complete,67700000,0,1,0,1,43.59109,-79.6471,2025
70,Education,Complete,52500000,0,1,0,1,43.54864,-79.6621,2025
71,Education,Complete,10377528,0,1,1,1,43.117125,-79.243199,2025
72,Education,Complete,12500000,0,1,1,1,46.343662,-79.492758,2025
73,Education,Complete,21400000,0,1,1,1,43.468486,-79.700134,2025
74,Education,Complete,35000000,0,1,1,0,43.945572,-78.89464,2025
75,Education,Complete,0,0,1,1,1,43.948324,-78.896926,2025
76,Education,Complete,44900000,0,1,1,1,45.349784,-75.755431,2025
77,Education,Complete,20465299,0,1,1,1,45.385577,-75.69572,2025
78,Education,Complete,0,0,0,1,1,45.381267,-75.698028,2025
79,Education,Complete,29000000,0,1,1,1,45.440482,-75.636813,2025
80,Education,Complete,0,0,1,0,1,45.423252,-75.68548,2025
81,Education,Complete,115000000,0,1,1,1,45.42325,-75.6827,2025
82,Education,Complete,26130766,0,1,0,1,43.119064,-79.248241,2025
83,Education,Complete,0,0,1,0,1,43.157705,-79.242822,2025
84,Education,Complete,20000000,0,1,1,1,48.40302,-89.269096,2025
85,Education,Complete,11700000,0,1,1,1,48.486745,-81.201321,2025
86,Education,Complete,72428380,0,1,1,1,43.747763,-79.475341,2025
87,Education,Complete,0,0,0,1,1,43.64396,-79.36555,2025
88,Education,Complete,0,0,0,1,1,43.72858,-79.605584,2025
89,Education,Complete,74700000,0,1,0,1,43.729229,-79.606738,2025
90,Education,Complete,28613343,0,1,1,1,43.657877,-79.380456,2025
91,Education,Complete,0,0,0,1,1,43.659619,-79.379686,2025
92,Education,Complete,115100000,0,1,0,1,43.657519,-79.377563,2025
93,Education,Complete,84970000,0,1,1,1,43.794823,-79.348712,2025
94,Education,Complete,651000,0,1,0,1,43.795147,-79.349619,2025
95,Education,Complete,99920000,0,1,0,1,43.659829,-79.396361,2025
96,Education,Complete,189800000,0,1,1,1,43.664964,-79.39833,2025
97,Education,Complete,50000000,0,1,0,1,43.772352,-79.506476,2025
98,Education,Complete,48000000,0,1,1,1,43.77284,-79.494995,2025
99,Education,Complete,46682103,0,0,1,1,43.774103,-79.498907,2025
100,Education,Complete,126000000,0,1,1,0,43.64425,-79.36858,2025
101,Education,Complete,0,0,0,1,1,43.473756,-80.53876,2025
102,Education,Complete,72600000,0,1,0,1,43.475259,-80.529485,2025
103,Education,Complete,0,0,0,1,1,43.473661,-80.528912,2025
104,Education,Complete,34600000,0,1,1,1,43.014517,-79.262702,2025
105,Education,Complete,83560000,0,1,0,1,42.305534,-83.06774,2025
106,Education,Complete,30300000,0,1,1,1,42.307721,-83.068478,2025
107,Child care,Complete,945319,0,1,0,0,44.81607,-77.18565,2025
108,Child care,Complete,1008340,0,1,0,1,43.89823,-79.01472,2025
109,Child care,Complete,1482852,0,1,0,1,43.89132,-79.03197,2025
110,Child care,Complete,898164,0,1,0,0,43.87113,-79.03333,2025
111,Child care,Complete,252086,0,1,0,0,43.85407,-79.0382,2025
112,Child care,Complete,2304653,0,1,0,0,43.8762,-79.0302,2025
113,Child care,Complete,908212,0,1,0,0,43.82344,-79.02777,2025
114,Child care,Complete,524337,0,1,1,0,45.57206,-75.13025,2025
115,Child care,Complete,515000,0,1,0,0,43.990089,-78.02302,2025
116,Child care,Complete,2117517,0,1,0,0,42.11563,-83.10671,2025
117,Child care,Complete,949999,0,1,1,1,44.38282,-77.97247,2025
118,Child care,Complete,1310844,0,1,0,1,45.74619818,-81.81125655,2025
119,Child care,Complete,3000000,0,1,0,0,43.962218,-79.467054,2025
120,Child care,Complete,300000,0,1,0,0,43.990408,-79.455347,2025
121,Child care,Complete,3486317,0,1,0,1,42.77007,-80.98351,2025
122,Child care,Complete,1428508,0,1,1,0,44.35183,-79.64351,2025
123,Child care,Complete,1926570,0,1,0,0,45.053205,-79.296459,2025
124,Child care,Complete,1427893,0,1,0,0,43.64629,-79.74281,2025
125,Child care,Complete,1994793,0,1,0,0,43.73791,-79.74674,2025
126,Child care,Complete,1163870,0,1,0,0,43.68444,-79.81877,2025
127,Child care,Complete,1536658,0,1,0,0,43.77533,-79.75133,2025
128,Child care,Complete,1632511,0,1,1,0,43.70714,-79.77187,2025
129,Child care,Complete,250000,0,1,0,0,43.636007,-79.779594,2025
130,Child care,Complete,750000,0,1,0,0,43.771651,-79.78051,2025
131,Child care,Complete,500000,0,1,0,0,43.873805,-79.860737,2025
132,Child care,Complete,500000,0,1,0,0,43.702598,-79.829018,2025
133,Child care,Complete,750000,0,1,0,0,43.682982,-79.816638,2025
134,Child care,Complete,1250000,0,1,0,0,43.792867,-79.692889,2025
135,Child care,Complete,1500000,0,1,0,0,43.799717,-79.937213,2025
136,Child care,Complete,500000,0,1,0,0,43.760426,-79.72755,2025
137,Child care,Complete,0,0,0,0,0,43.714974,-79.776496,2025
138,Child care,Complete,1700591,0,1,0,0,43.78429,-79.72915,2025
139,Child care,Complete,836906,1,1,0,0,44.04299,-77.73277,2025
140,Child care,Complete,504171,0,1,0,0,44.34684,-79.04541,2025
141,Child care,Complete,1628489,0,1,0,0,44.11552,-81.14783,2025
142,Child care,Complete,599963,0,1,0,0,45.61517,-79.40577,2025
143,Child care,Complete,323172,0,1,0,0,43.36496,-79.84575,2025
144,Child care,Complete,1469908,0,1,0,1,43.37414,-79.75294,2025
145,Child care,Complete,0,0,0,0,0,43.316149,-79.841066,2025
146,Child care,Complete,510000,0,1,0,0,43.352103,-79.787111,2025
147,Child care,Planning,1636562,0,1,0,0,43.32084,-79.80753,2025
148,Child care,Complete,0,0,0,0,1,43.87111,-79.98329,2025
149,Child care,Complete,1033916,0,1,0,0,43.9473435,-79.8330385,2025
150,Child care,Complete,250000,0,1,0,0,43.361395,-80.314521,2025
151,Child care,Complete,3903649,0,1,0,1,43.39369,-80.27894,2025
152,Child care,Complete,2915000,0,1,0,0,45.143689,-76.135081,2025
153,Child care,Complete,260000,0,1,0,0,45.309809,-75.083765,2025
154,Child care,Complete,502881,0,1,0,0,44.28665,-78.38159,2025
155,Child care,Complete,50000,0,1,0,0,44.720477,-76.923902,2025
156,Child care,Complete,327711,0,1,0,1,45.7297,-82.16658,2025
157,Child care,Complete,2080000,0,1,0,0,43.693394,-80.399479,2025
158,Child care,Complete,262169,0,1,1,0,45.52153,-74.64891,2025
159,Child care,Complete,2831523,0,1,0,1,42.37852,-82.18144,2025
160,Child care,Complete,1560000,0,1,0,0,42.415832,-82.199229,2025
161,Child care,Complete,1560000,0,1,0,0,42.579966,-82.3833,2025
162,Child care,Complete,1300000,0,1,0,0,42.408481,-82.209633,2025
163,Child care,Complete,675725,0,1,0,0,45.54567,-75.2867,2025
164,Child care,Complete,262169,0,1,1,0,45.43703,-75.15782,2025
165,Child care,Complete,520000,0,1,0,0,45.537884,-75.296526,2025
166,Child care,Complete,293068,0,1,0,0,43.92419,-78.6741,2025
167,Child care,Complete,800000,0,1,0,0,49.069757,-81.019783,2025
168,Child care,Complete,608536,0,1,0,0,45.03619,-74.69659,2025
169,Child care,Complete,169358,0,1,0,0,49.79332,-92.83751,2025
170,Child care,Complete,361075,0,1,0,0,49.7736,-92.84046,2025
171,Child care,Complete,400000,0,1,0,0,49.781206,-92.833528,2025
172,Child care,Complete,2987881,0,1,0,1,48.6308,-93.8302,2025
173,Child care,Complete,1083591,0,1,0,0,43.77489,-80.06759,2025
174,Child care,Complete,3705654,0,1,0,0,42.17306,-82.8154905,2025
175,Child care,Complete,1020000,0,1,0,0,42.896145,-78.969751,2025
176,Child care,Complete,1535000,0,1,0,0,42.896145,-78.969751,2025
177,Child care,Complete,1210009,0,1,0,0,48.61346,-93.38707,2025
178,Child care,Complete,2800000,0,1,0,0,48.609812,-93.395558,2025
179,Child care,Complete,1865430,0,1,0,1,44.33423,-76.16338,2025
180,Child care,Complete,519770,0,1,0,0,44.920341,-79.372944,2025
181,Child care,Complete,264690,0,1,0,0,44.24969,-76.95716,2025
182,Child care,Complete,585000,0,1,0,0,46.490337,-80.995509,2025
183,Child care,Complete,5010724,0,1,0,1,49.72166,-86.95543,2025
184,Child care,Complete,1545000,0,1,0,0,43.189369,-79.549795,2025
185,Child care,Complete,3063799,0,1,0,0,43.201,-79.56159,2025
186,Child care,Complete,3887404,0,1,0,0,43.57657,-80.25778,2025
187,Child care,Complete,2995751,0,1,0,1,43.62408,-80.15174,2025
188,Child care,Complete,0,0,0,0,0,43.649717,-79.92395,2025
189,Child care,Complete,2670102,0,1,0,0,43.21128,-79.64313,2025
190,Child care,Complete,1646181,0,1,0,1,43.26784,-79.86202,2025
191,Child care,Complete,1021381,0,1,0,0,43.2577016,-79.8604361,2025
192,Child care,Complete,1832545,0,1,0,0,43.125831,-79.8115922,2025
193,Child care,Complete,1285635,0,1,0,0,43.27093,-79.9557,2025
194,Child care,Complete,124860,0,1,1,0,43.2419,-79.8361,2025
195,Child care,Complete,510000,0,1,0,0,43.23949,-79.781398,2025
196,Child care,Complete,2040000,0,1,0,0,43.251328,-79.827643,2025
197,Child care,Complete,2040000,0,1,0,0,43.232829,-79.757515,2025
198,Child care,Complete,3098948,0,1,0,0,43.33907842,-79.87700107,2025
199,Child care,Planning,1636562,0,1,0,0,43.22656,-79.82413,2025
200,Child care,Complete,771457,0,1,0,0,44.43647,-77.87936,2025
201,Child care,Complete,520000,0,1,0,0,45.601625,-74.617772,2025
202,Child care,Complete,1401956,0,1,0,1,49.40932797,-91.66086208,2025
203,Child care,Complete,403337,0,1,0,0,49.40793,-82.40249,2025
204,Child care,Complete,750000,0,1,0,0,44.544744,-78.5437,2025
205,Child care,Complete,806672,0,1,0,1,49.77279,-94.47243,2025
206,Child care,Complete,418485,0,1,0,1,49.76,-94.561,2025
207,Child care,Complete,403337,0,1,0,0,49.78139,-94.46025,2025
208,Child care,Complete,400000,0,1,0,0,49.76328,-94.528036,2025
209,Child care,Complete,350000,0,1,0,0,49.758838,-94.485998,2025
210,Child care,Complete,610032,0,1,0,1,49.75911,-94.5565,2025
211,Child care,Complete,525000,0,1,0,0,44.303401,-76.417618,2025
212,Child care,Complete,262500,0,1,0,0,44.232158,-76.482082,2025
213,Child care,Complete,30000,0,1,0,0,44.239504,-76.484677,2025
214,Child care,Complete,50000,0,1,0,0,44.26532,-76.481805,2025
215,Child care,Complete,50000,0,1,0,0,44.318795,-76.540841,2025
216,Child care,Complete,50000,0,1,0,0,44.275282,-76.569004,2025
217,Child care,Complete,50000,0,1,0,0,44.219013,-76.568118,2025
218,Child care,Complete,450000,0,1,0,0,43.452673,-80.484791,2025
219,Child care,Complete,3506047,0,1,0,0,43.45226,-80.4189,2025
220,Child care,Complete,4033365,0,1,0,0,43.43297,-80.50816,2025
221,Child care,Complete,264690,0,1,0,1,42.10155,-82.46322,2025
223,Child care,Under construction,6110158,0,1,0,0,43.02133,-81.21294,2025
224,Child care,Complete,267412,0,1,1,1,42.9748,-81.32824,2025
225,Child care,Complete,1575000,0,1,0,0,44.222287,-76.656862,2025
226,Child care,Complete,655422,0,1,0,0,46.48567,-84.0637,2025
227,Child care,Complete,1225488,0,1,0,1,49.8567,-93.3849,2025
228,Child care,Complete,1606266,0,1,0,0,45.49113,-77.67575,2025
229,Child care,Complete,1951469,0,1,0,1,43.82408,-79.38771,2025
230,Child care,Complete,896094,0,1,0,0,43.83266,-79.28245,2025
231,Child care,Complete,504171,0,1,0,1,46.4929,-80.54006,2025
232,Child care,Complete,530000,0,1,0,0,43.0781,-81.375367,2025
233,Child care,Complete,3067683,0,1,0,0,43.53378,-79.8643,2025
234,Child care,Complete,750000,0,1,0,0,44.931786,-78.727562,2025
235,Child care,Complete,1732476,0,1,0,1,43.8308,-80.84328,2025
236,Child care,Complete,823208,0,1,0,0,43.71775,-79.6476,2025
237,Child care,Complete,771116,0,1,0,0,43.5832,-79.59252,2025
238,Child care,Complete,2358675,0,1,0,0,43.58586,-79.57214,2025
239,Child care,Complete,1553921,0,1,0,0,43.57791,-79.76129,2025
240,Child care,Complete,1008341,0,1,0,0,43.56624,-79.75858,2025
241,Child care,Complete,1205845,0,1,0,0,43.58188,-79.63583,2025
242,Child care,Complete,2000882,0,1,0,0,43.58028,-79.78923,2025
243,Child care,Complete,1040060,0,1,1,0,43.5428,-79.6671,2025
244,Child care,Complete,1916667,0,1,0,0,43.582942,-79.612441,2025
245,Child care,Complete,250000,0,1,0,0,43.580365,-79.683704,2025
246,Child care,Complete,500000,0,1,0,0,43.595282,-79.730439,2025
247,Child care,Complete,0,0,0,0,0,43.535941,-79.686013,2025
248,Child care,Complete,1604472,0,1,0,0,43.61777,-79.66355,2025
249,Child care,Complete,1604472,0,1,0,0,43.56934,-79.73301,2025
250,Child care,Complete,3679552,0,1,0,0,44.16496,-79.86846,2025
251,Child care,Complete,1289203,0,1,0,0,44.08114,-79.78196,2025
252,Child care,Complete,2000000,0,1,0,0,44.069102,-79.476731,2025
253,Child care,Complete,259648,0,1,0,0,43.10604,-79.09921,2025
254,Child care,Complete,1979668,0,1,0,1,43.08062,-79.10751,2025
255,Child care,Complete,515000,0,1,0,0,43.247309,-79.086946,2025
256,Child care,Complete,2989389,0,1,0,0,46.3298394,-79.4793134,2025
257,Child care,Complete,2399852,0,1,0,0,46.28934,-79.44714,2025
258,Child care,Complete,899945,0,1,0,0,46.31649,-79.46297,2025
259,Child care,Complete,1199926,0,1,0,0,46.32885,-79.43518,2025
260,Child care,Complete,2035347,0,1,0,1,45.0901,-75.3532,2025
261,Child care,Complete,365666,0,1,0,0,44.98517,-75.45413,2025
262,Child care,Complete,0,0,0,0,1,45.3051,-74.632,2025
263,Child care,Complete,3262558,0,1,0,0,45.0213155,-75.6519408,2025
264,Child care,Complete,1590000,0,1,0,0,43.589981,-81.084992,2025
265,Child care,Complete,327711,0,1,0,0,45.97631,-81.9268,2025
266,Child care,Complete,680357,0,1,0,1,45.24456,-81.65063,2025
267,Child care,Complete,1016630,0,1,0,0,43.44721,-79.68331,2025
268,Child care,Complete,257127,0,1,0,0,43.41587,-79.69682,2025
269,Child care,Complete,0,0,0,0,0,43.397211,-79.722469,2025
270,Child care,Complete,3060000,0,1,0,0,43.415112,-79.741942,2025
271,Child care,Complete,1298240,0,1,1,0,43.90215,-80.10734,2025
272,Child care,Complete,1512509,0,1,0,1,44.61993,-79.4311,2025
273,Child care,Complete,3100002,0,1,0,0,44.60052,-79.39605,2025
274,Child care,Complete,1008340,0,1,0,0,43.92957,-78.87679,2025
275,Child care,Complete,1008340,0,1,0,0,43.88848,-78.88699,2025
276,Child care,Complete,1482852,0,1,0,0,43.94636303,-78.84014931,2025
277,Child care,Complete,252085,0,1,0,0,43.9128,-78.8481,2025
278,Child care,Complete,1121101,0,1,0,0,43.87289,-78.84085,2025
279,Child care,Complete,3068660,0,1,0,1,43.86172,-78.85399,2025
280,Child care,Complete,4072915,0,1,0,0,43.95745,-78.84251,2025
281,Child care,Complete,259648,0,1,0,0,45.37384,-75.64545,2025
282,Child care,Complete,519296,0,1,0,0,45.29175,-75.73499,2025
283,Child care,Complete,1038591,0,1,0,0,45.43258,-75.68202,2025
284,Child care,Complete,519296,0,1,0,0,45.32765,-75.78111,2025
285,Child care,Complete,259648,0,1,0,0,45.42165,-75.41669,2025
286,Child care,Complete,1224480,0,1,1,1,45.37266,-75.67127,2025
287,Child care,Complete,1109418,0,1,1,1,45.31128,-75.88231,2025
288,Child care,Complete,292902,0,1,0,0,45.47205,-75.47038,2025
289,Child care,Complete,515000,0,1,0,0,45.298721,-75.890474,2025
290,Child care,Complete,515000,0,1,0,0,45.427348,-75.648424,2025
291,Child care,Complete,2317500,0,1,0,0,45.381604,-75.634675,2025
292,Child care,Complete,0,0,0,0,0,45.381604,-75.634675,2025
293,Child care,Complete,1545000,0,1,0,0,45.366602,-75.792505,2025
294,Child care,Complete,772500,0,1,0,0,45.366602,-75.792505,2025
295,Child care,Complete,1030000,0,1,0,0,45.431152,-75.660075,2025
296,Child care,Complete,515000,0,1,0,0,45.421951,-75.66939,2025
297,Child care,Complete,515000,0,1,0,0,45.434285,-75.664684,2025
298,Child care,Complete,550869,0,1,0,0,45.3829418,-75.7311534,2025
299,Child care,Complete,550869,0,1,1,1,45.43201,-75.56632,2025
300,Child care,Complete,1124197,0,1,1,0,44.58707307,-80.92325457,2025
301,Child care,Complete,0,0,0,0,0,44.567062,-80.920757,2025
302,Child care,Planning,2077180,0,1,0,0,44.56372,-80.96082,2025
303,Child care,Planning,2077180,0,1,0,0,44.58869,-80.92243,2025
304,Child care,Complete,100000,0,1,0,0,45.348958,-80.035371,2025
305,Child care,Complete,515000,0,1,0,0,43.043773,-79.300425,2025
306,Child care,Complete,1058757,0,1,1,1,45.83537,-77.15044,2025
307,Child care,Planning,2646896,0,1,0,1,45.82095,-77.09398,2025
308,Child care,Complete,1058757,0,1,1,0,45.82381,-77.12157,2025
309,Child care,Complete,264690,0,1,1,0,44.78186,-79.91979,2025
310,Child care,Complete,595000,0,1,0,0,45.54324,-79.324931,2025
311,Child care,Complete,670586,0,1,0,1,43.36809,-80.83939,2025
312,Child care,Under construction,2841430,0,1,0,0,43.56293,-80.91495,2025
313,Child care,Complete,2772938,0,1,0,0,45.8919,-77.2737,2025
314,Child care,Complete,1150000,0,1,0,0,44.308352,-78.336212,2025
315,Child care,Complete,756255,0,1,0,0,43.82786,-79.13176,2025
316,Child care,Complete,252085,0,1,0,0,43.8267,-79.1309,2025
317,Child care,Complete,1095247,0,1,0,0,43.82722,-79.07991,2025
318,Child care,Complete,504171,0,1,0,0,43.84264,-79.08693,2025
319,Child care,Complete,2574882,0,1,0,0,43.83742,-79.10122,2025
320,Child care,Complete,2263533,0,1,1,1,43.86064,-79.0787,2025
321,Child care,Complete,748395,0,1,0,0,44.11083911,-77.55544602,2025
322,Child care,Complete,742089,0,1,0,1,45.29313,-75.21904,2025
323,Child care,Complete,262169,0,1,0,1,45.25712,-75.36287,2025
324,Child care,Complete,1048675,0,1,1,0,45.27611,-75.28823,2025
325,Child care,Complete,786506,0,1,1,0,45.2655,-75.36356,2025
326,Child care,Complete,505794,0,1,0,0,45.2637,-75.3615,2025
327,Child care,Complete,605005,0,1,0,0,46.2061,-82.08193,2025
328,Child care,Complete,390077,0,1,0,0,42.9693026,-82.3724137,2025
329,Child care,Complete,1490000,0,1,0,0,42.97093,-82.371091,2025
330,Child care,Complete,1875515,0,1,0,0,46.52177,-84.44407,2025
331,Child care,Complete,1550000,0,1,0,0,46.52371,-84.311725,2025
332,Child care,Complete,2386869,0,1,0,0,44.1097,-78.9607,2025
333,Child care,Complete,200000,0,1,0,0,44.378967,-78.383117,2025
334,Child care,Complete,2056222,0,1,0,0,44.07946,-80.19105,2025
335,Child care,Complete,1210008,0,1,0,1,50.10714,-91.90988,2025
336,Child care,Complete,1200000,0,1,0,0,50.102518,-91.917292,2025
337,Child care,Complete,525000,0,1,0,0,45.488712,-78.244655,2025
338,Child care,Complete,529380,0,1,0,0,44.65046,-81.25684,2025
339,Child care,Complete,567657,0,1,0,0,43.35124,-81.47758,2025
340,Child care,Complete,524337,0,1,0,0,45.07657309,-74.77952502,2025
341,Child care,Complete,302500,0,1,0,0,44.176374,-80.383904,2025
342,Child care,Complete,3228795,0,1,0,1,44.06773,-80.76055,2025
343,Child care,Complete,1542762,0,1,0,0,43.13692,-79.24295,2025
344,Child care,Complete,1542762,0,1,0,1,43.19588,-79.24923,2025
345,Child care,Complete,1275000,0,1,0,0,43.17309,-79.248895,2025
346,Child care,Complete,299982,0,1,0,0,46.36398,-80.41916,2025
347,Child care,Complete,2600000,0,1,0,0,42.778816,-81.202384,2025
348,Child care,Complete,524337,0,1,0,0,42.7937,-81.183,2025
349,Child care,Complete,1557887,1,1,0,0,43.38432,-80.99312,2025
350,Child care,Complete,525000,0,1,0,0,42.956009,-81.624537,2025
351,Child care,Complete,2086042,0,1,1,0,42.32098,-82.87418,2025
352,Child care,Complete,1500000,0,1,0,0,47.511948,-79.683931,2025
353,Child care,Complete,6273801,0,1,0,1,42.98603,-81.05141,2025
354,Child care,Complete,1048675,0,1,1,0,45.35018,-75.2632,2025
355,Child care,Complete,1134384,0,1,0,1,48.47474,-81.29694,2025
356,Child care,Under construction,5459836,0,1,0,0,48.4839,-81.2059,2025
357,Child care,Complete,529379,0,1,0,0,44.75734161,-80.05360254,2025
358,Child care,Complete,529378,0,1,0,0,43.66801,-79.45572,2025
359,Child care,Complete,2162934,0,1,0,0,43.67432,-79.45752,2025
360,Child care,Complete,2330013,0,1,1,1,43.6899,-79.56154,2025
361,Child care,Complete,1542762,0,1,1,0,43.71809,-79.47546,2025
362,Child care,Under construction,2988349,0,1,1,0,43.65212,-79.41429,2025
363,Child care,Complete,771381,0,1,1,0,43.77787722,-79.15604342,2025
364,Child care,Complete,1020000,0,1,0,0,43.732987,-79.466076,2025
365,Child care,Complete,2040000,0,1,0,0,43.768898,-79.374705,2025
366,Child care,Complete,525000,0,1,0,0,43.682838,-79.297995,2025
367,Child care,Complete,0,0,0,0,0,43.692287,-79.33824,2025
368,Child care,Complete,255000,0,1,0,0,43.691188,-79.287306,2025
369,Child care,Complete,1020000,0,1,0,0,43.757292,-79.193385,2025
370,Child care,Complete,765000,0,1,0,0,43.756777,-79.515088,2025
371,Child care,Complete,510000,0,1,0,0,43.686641,-79.356589,2025
372,Child care,Complete,510000,0,1,0,0,43.797539,-79.304758,2025
373,Child care,Complete,510000,0,1,0,0,43.688596,-79.50339,2025
374,Child care,Complete,510000,0,1,0,0,43.685133,-79.47265,2025
375,Child care,Complete,525000,0,1,0,0,43.662622,-79.426281,2025
376,Child care,Complete,0,0,0,0,0,43.765599,-79.386823,2025
377,Child care,Complete,510000,0,1,0,0,43.763156,-79.442074,2025
378,Child care,Complete,262500,0,1,0,0,43.651638,-79.404709,2025
379,Child care,Complete,255000,0,1,0,0,43.76722,-79.194798,2025
380,Child care,Complete,510000,0,1,0,0,43.742443,-79.496186,2025
381,Child care,Complete,525000,0,1,0,0,43.63576,-79.397191,2025
382,Child care,Complete,510000,0,1,0,0,43.634495,-79.568788,2025
383,Child care,Complete,262500,0,1,0,0,43.653429,-79.425932,2025
384,Child care,Complete,510000,0,1,0,0,43.771302,-79.500658,2025
385,Child care,Complete,280783,0,1,1,0,43.6674144,-79.4247821,2025
386,Child care,Complete,545521,0,1,1,0,43.7626,-79.32274,2025
387,Child care,Complete,257127,0,1,0,0,44.10667,-79.13869,2025
388,Child care,Complete,3261108,0,1,0,0,44.13566,-79.20617,2025
389,Child care,Complete,1712510,0,1,0,1,43.83015,-79.65562,2025
390,Child care,Complete,1512510,0,1,1,1,43.83457,-79.62107,2025
391,Child care,Complete,504171,0,1,1,0,43.85,-79.5246,2025
392,Child care,Complete,500000,0,1,0,0,43.809198,-79.443308,2025
393,Child care,Complete,225000,0,1,0,0,43.785584,-79.593374,2025
394,Child care,Complete,386000,0,1,0,0,43.820662,-79.606878,2025
395,Child care,Complete,2500000,0,1,0,0,43.795996,-79.52867,2025
396,Child care,Complete,963671,0,1,1,0,43.4832,-80.51039,2025
397,Child care,Under construction,2677348,0,1,1,0,43.47168,-80.50794,2025
398,Child care,Complete,3910174,0,1,0,0,42.55637,-81.66922,2025
399,Child care,Complete,1440826,0,1,0,0,42.6053,-81.6022,2025
400,Child care,Complete,2163227,0,1,0,0,44.17444,-80.8128,2025
401,Child care,Complete,299982,0,1,0,0,46.36983,-79.91432,2025
402,Child care,Complete,2071196,0,1,0,0,43.4736,-81.18566,2025
403,Child care,Complete,1008340,0,1,0,0,43.9642,-78.9507,2025
404,Child care,Complete,883341,0,1,0,0,43.96112,-78.95096,2025
405,Child care,Complete,504171,0,1,0,0,43.88675,-78.92185,2025
406,Child care,Complete,504171,0,1,0,0,43.87759,-78.92517,2025
407,Child care,Complete,2281554,0,1,0,0,42.3076176,-82.9854799,2025
408,Child care,Complete,871426,0,1,1,0,42.30812,-82.96004,2025
409,Child care,Complete,620419,0,1,1,0,42.28933,-83.04734,2025
410,Child care,Complete,2100000,0,1,0,0,42.28709,-83.055874,2025
411,Child care,Complete,1516992,0,1,0,0,43.15131,-80.73352,2025
412,Child care,Complete,786506,0,1,0,0,42.95759,-80.04511,2025
413,Child care,Complete,40735,0,1,0,0,43.06181,-79.96379,2025
414,Child care,Complete,2057016,0,1,0,0,43.14448,-80.2628,2025
415,Child care,Complete,1706554,0,1,0,0,43.17546,-80.28516,2025
416,Child care,Complete,1731554,0,1,0,0,42.82441,-80.31147,2025
417,Child care,Planning,2781085,0,1,0,1,43.17941,-80.39452,2025
418,Child care,Under construction,2727602,0,1,0,1,43.18925,-80.23675,2025
419,Child care,Planning,545521,0,1,1,0,43.1249,-80.26937,2025
420,Education,Complete,10376307,0,1,0,1,43.89626381,-79.02477159,2025
421,Education,Complete,14641331,0,1,0,0,43.882255,-79.00578,2025
422,Education,Complete,2910201,0,1,0,1,43.82663,-79.01446,2025
423,Education,Complete,12106454,0,1,0,1,43.88201079,-79.05121439,2025
424,Education,Planning,9873961,0,1,0,0,43.87800084,-79.00473134,2025
425,Education,Complete,1200000,0,1,0,0,45.57206,-75.13025,2025
426,Education,Complete,25985519,0,1,0,0,42.1066158,-83.1109837,2025
427,Education,Complete,1349743,0,1,0,0,42.11563,-83.10671,2025
428,Education,Complete,10141787,0,1,0,1,45.42943,-76.37479,2025
429,Education,Complete,24449515,0,1,0,1,48.76249,-91.61241,2025
430,Education,Complete,23845280,0,1,0,0,44.022071,-79.429739,2025
431,Education,Complete,7618621,0,1,0,1,44.40051,-79.68885,2025
432,Education,Complete,30027093,0,1,0,1,44.34749,-79.60971,2025
435,Education,Complete,13860259,0,1,0,0,44.2404,-77.3846,2025
436,Education,Complete,17073609,0,1,0,1,44.16537738,-77.36440996,2025
437,Education,Planning,7890201,0,1,0,0,44.17543,-77.35201,2025
438,Education,Complete,16914709,0,1,0,1,44.16896,-77.35838,2025
439,Education,Under construction,41597813,0,1,0,1,46.18326,-82.97448,2025
440,Education,Under construction,5423948,0,1,0,1,46.18326,-82.97448,2025
441,Education,Complete,1624762,0,1,1,0,46.23632,-79.14587,2025
442,Education,Complete,11497935,0,1,0,1,44.093307,-79.567127,2025
443,Education,Complete,10100880,0,1,0,0,44.10523,-79.58556,2025
444,Education,Complete,9372852,0,1,0,1,44.10112,-79.58667,2025
445,Education,Complete,6568816,0,1,0,1,44.1184,-79.56076,2025
446,Education,Complete,12139261,0,1,0,1,44.12404872,-79.59092433,2025
447,Education,Complete,13481389,0,1,0,1,44.0910978,-79.56699279,2025
450,Education,Complete,41739,0,1,0,0,43.73602,-79.7414839,2025
451,Education,Complete,12926288,0,1,0,1,43.63183,-79.78654,2025
452,Education,Complete,15213733,0,1,0,1,43.69475,-79.85145,2025
453,Education,Complete,11503828,0,1,0,0,43.681002,-79.84119943,2025
454,Education,Complete,12186004,0,1,0,1,43.657234,-79.797648,2025
455,Education,Complete,5832652,0,1,1,0,43.75088,-79.81759613,2025
456,Education,Complete,13071870,0,1,0,1,43.67808,-79.83205,2025
457,Education,Complete,12604671,0,1,0,1,43.79457,-79.67124,2025
458,Education,Complete,12241068,0,1,0,0,43.65640396,-79.78039807,2025
459,Education,Complete,15939061,0,1,0,0,43.7585,-79.78153,2025
460,Education,Complete,13368879,0,1,0,0,43.67207556,-79.79286129,2025
